_id,amountPerItem,itemNameAr,itemName,serviceId,categoryId
ObjectId(5d3884c064ea1e2a21e1993c),42,2.6*1.6 مقاس,size 2.6*1.6,ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5d3884dd64ea1e2a21e19a14),43,2.7*1.6 مقاس,size 2.7*1.6,ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5d38850564ea1e2a21e19aec),53,3.3*1.6 مقاس,size 3.3*1.6,ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5d38852564ea1e2a21e19bc4),37,2.3*1.6 مقاس,size 2.3*1.6,ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5d38854d64ea1e2a21e19c9c),43,2.5*1.7 مقاس,size 2.5*1.7,ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5d38856c64ea1e2a21e19d74),44,2.6*1.7 مقاس,size 2.6*1.7,ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5d38859464ea1e2a21e19e4c),48,2.8*1.7 مقاس,size 2.8*1.7,ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5d3885cb64ea1e2a21e19f24),32,1.8*1.8 مقاس,size 1.8*1.8,ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5d3885ef64ea1e2a21e19ffc),47,2.6*1.8 مقاس,size 2.6*1.8,ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5d38863464ea1e2a21e1a0d4),50,2.8*1.8 مقاس,size 2.8*1.8,ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5d39bfd364ea1e2a21e1a5d1),15,عباية أطفال,Abayah Child,ObjectId(5bc45e35de51373d690b8228),ObjectId(5d2e0d7e995ec374a5430998)
ObjectId(5d39c01c64ea1e2a21e1a644),5,فستان أطفال,Baby Frock,ObjectId(5bc45e35de51373d690b8228),ObjectId(5d2e0d7e995ec374a5430998)
ObjectId(5d39c0b964ea1e2a21e1a6b7),3.5,فنيلة أطفال,Tshirt Child,ObjectId(5bc45e35de51373d690b8228),ObjectId(5d2e0d7e995ec374a5430998)
ObjectId(5d39c0e064ea1e2a21e1a72a),3.5,فنيلة أطفال,TshirtChild,ObjectId(5e386580356b5248ec89b129),ObjectId(5d2e0d7e995ec374a5430998)
ObjectId(5d39c11d64ea1e2a21e1a804),12,عباية أطفال,Abayah Child,ObjectId(5e386580356b5248ec89b129),ObjectId(5d2e0d7e995ec374a5430998)
ObjectId(5d39c15664ea1e2a21e1a8de),2.5,فستان أطفال,Baby Frock,ObjectId(5bc45d22de51373d690b8226),ObjectId(5d2e0d7e995ec374a5430998)
ObjectId(5d39c1a464ea1e2a21e1a9bf),1,فنيلة أطفال,Tshirt Child,ObjectId(5bc45d22de51373d690b8226),ObjectId(5d2e0d7e995ec374a5430998)
ObjectId(5d39c41664ea1e2a21e1aaa0),3,منشفة يد,Towel Bath,ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02ab6bc479a701d6c7547)
ObjectId(5d3a0f8164ea1e2a21e1ad94),10,Thob,Thob,ObjectId(5c8692efe7f95910bd05fb32),ObjectId(5cc029febc479a701d6c7544)
ObjectId(5d3f2259c0fadd53db2f8fc3),3.5,قميص,shirt,ObjectId(5bc45d22de51373d690b8226),ObjectId(5cc029febc479a701d6c7544)
ObjectId(5d3f2438c0fadd53db2f90a6),5,شال كبير,Shawl Large,ObjectId(5bc45d22de51373d690b8226),ObjectId(5cc02b60bc479a701d6c754c)
ObjectId(5d3f245ac0fadd53db2f9189),2,شال,Scarf,ObjectId(5bc45d22de51373d690b8226),ObjectId(5cc02b60bc479a701d6c754c)
ObjectId(5d3f247bc0fadd53db2f926c),2,شال صغير,Shawl small,ObjectId(5bc45d22de51373d690b8226),ObjectId(5cc02b60bc479a701d6c754c)
ObjectId(5d3f253bc0fadd53db2f934f),5,شال ,Scarf,ObjectId(5bc45e35de51373d690b8228),ObjectId(5cc02b60bc479a701d6c754c)
ObjectId(5d3f2554c0fadd53db2f93c4),8,شال كبير,Shawl large,ObjectId(5bc45e35de51373d690b8228),ObjectId(5cc02b60bc479a701d6c754c)
ObjectId(5d3f256bc0fadd53db2f9439),4,شال متوسط,Shawl Medium,ObjectId(5bc45e35de51373d690b8228),ObjectId(5cc02b60bc479a701d6c754c)
ObjectId(5d3f39b1c0fadd53db2f94ae),10,جاكيت رياضي,Jacket Sports,ObjectId(5bc45e35de51373d690b8228),ObjectId(5d2ebd0b995ec374a54314e9)
ObjectId(5d3f41adc0fadd53db2f9523),15,بشت صغير,Bisht Small,ObjectId(5bc45e35de51373d690b8228),ObjectId(5d2e0d7e995ec374a5430998)
ObjectId(5d3f41c5c0fadd53db2f9598),8,بشت صغير,Bisht Small,ObjectId(5bc45d22de51373d690b8226),ObjectId(5d2e0d7e995ec374a5430998)
ObjectId(5d3f43dec0fadd53db2f967b),8,روب حمام,bath robe,ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02ab6bc479a701d6c7547)
ObjectId(5d3f492fc0fadd53db2f9757),10,تلميع حذاء,SHOES ,ObjectId(5bc45e35de51373d690b8228),ObjectId(5d2eb996995ec374a543132e)
ObjectId(5d3f496fc0fadd53db2f97cc),20,حذاء قماش,SHOES CLOTH,ObjectId(5bc45e35de51373d690b8228),ObjectId(5d2eb996995ec374a543132e)
ObjectId(5d3f4989c0fadd53db2f9841),10,تلميع حذاء,SHOES ,ObjectId(5e386580356b5248ec89b129),ObjectId(5d2eb996995ec374a543132e)
ObjectId(5d3f543cc0fadd53db2f991d),5.2,طقم رياضي,Track Suit,ObjectId(5bc45d22de51373d690b8226),ObjectId(5d2ebd0b995ec374a54314e9)
ObjectId(5d3f5458c0fadd53db2f9a00),10,طقم رياضي,Track Suit,ObjectId(5bc45e35de51373d690b8228),ObjectId(5d2ebd0b995ec374a54314e9)
ObjectId(5d3f547dc0fadd53db2f9a75),5.5,طقم رياضي,Track Suit,ObjectId(5e386580356b5248ec89b129),ObjectId(5d2ebd0b995ec374a54314e9)
ObjectId(5d3f57d5c0fadd53db2f9b51),30,مفرش سرير كبير,Bedspread (Large),ObjectId(5bc45e35de51373d690b8228),ObjectId(5cc02af1bc479a701d6c7549)
ObjectId(5d3f5800c0fadd53db2f9bc6),20,مفرش سرير صغير,Bedspread small,ObjectId(5bc45e35de51373d690b8228),ObjectId(5cc02af1bc479a701d6c7549)
ObjectId(5d3f598dc0fadd53db2f9c3b),7,ثوب نوم,THOBE SLEEPING (COLOUR),ObjectId(5bc45e35de51373d690b8228),ObjectId(5cc02a3dbc479a701d6c7546)
ObjectId(5d3f59b6c0fadd53db2f9cb0),3,ثوب نوم,THOBE SLEEPING (COLOUR),ObjectId(5bc45d22de51373d690b8226),ObjectId(5cc02a3dbc479a701d6c7546)
ObjectId(5d3f59ccc0fadd53db2f9d93),5,ثوب نوم,THOBE SLEEPING (COLOUR),ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02a3dbc479a701d6c7546)
ObjectId(5d3f5a20c0fadd53db2f9e6f),2.5,سروال,Sarwal,ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02a3dbc479a701d6c7546)
ObjectId(5d3f5a3fc0fadd53db2f9f4b),3.5,سروال,Sarwal,ObjectId(5bc45e35de51373d690b8228),ObjectId(5cc02a3dbc479a701d6c7546)
ObjectId(5d3f5a5ac0fadd53db2f9fc0),1.5,سروال,Sarwal,ObjectId(5bc45d22de51373d690b8226),ObjectId(5cc02a3dbc479a701d6c7546)
ObjectId(5d44b376c0fadd53db2fa751),30,صديري جلد,Vest Leather,ObjectId(5bc45e35de51373d690b8228),ObjectId(5cc029febc479a701d6c7544)
ObjectId(5d44b46bc0fadd53db2fa7c9),7,ثوب,Thobe,ObjectId(5bc45e35de51373d690b8228),ObjectId(5cc029febc479a701d6c7544)
ObjectId(5d44b5dfc0fadd53db2fa841),4,ثوب ملون,Thobe Colour,ObjectId(5bc45d22de51373d690b8226),ObjectId(5cc02b60bc479a701d6c754c)
ObjectId(5d44b5fec0fadd53db2fa927),8,ثوب ملون,Thobe Colour,ObjectId(5bc45e35de51373d690b8228),ObjectId(5cc02b60bc479a701d6c754c)
ObjectId(5d44b618c0fadd53db2fa99f),6,ثوب ملون,Thobe Colour,ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02b60bc479a701d6c754c)
ObjectId(5d44b66bc0fadd53db2faa7e),15,ثوب ملون صوفي,THOBE COLOUR WOOLEN (HEAVY),ObjectId(5bc45e35de51373d690b8228),ObjectId(5cc02b60bc479a701d6c754c)
ObjectId(5d44b687c0fadd53db2faaf6),6,ثوب ملون صوفي,THOBE COLOUR WOOLEN (HEAVY),ObjectId(5bc45d22de51373d690b8226),ObjectId(5cc02b60bc479a701d6c754c)
ObjectId(5d44d03ec0fadd53db2fabdc),10,سترة كم طويل,Sweater ,ObjectId(5bc45e35de51373d690b8228),ObjectId(5cc02b60bc479a701d6c754c)
ObjectId(5d44d060c0fadd53db2fac54),5,سترة كم طويل,Sweater (Full Sleeve),ObjectId(5bc45d22de51373d690b8226),ObjectId(5cc02b60bc479a701d6c754c)
ObjectId(5d44d454c0fadd53db2fad3a),80,بالطو جلد صغير,Top Coat Leather (small),ObjectId(5bc45e35de51373d690b8228),ObjectId(5cc02b60bc479a701d6c754c)
ObjectId(5d470e3fc0fadd53db2fadc1),4,تي شيرت كم طويل,T-Shirt Full Sleeves,ObjectId(5e386580356b5248ec89b129),ObjectId(5cc029febc479a701d6c7544)
ObjectId(5d470e5dc0fadd53db2faea0),5,تي شيرت كم طويل,T-Shirt Full Sleeves,ObjectId(5bc45e35de51373d690b8228),ObjectId(5cc029febc479a701d6c7544)
ObjectId(5d470e73c0fadd53db2faf18),2,تي شيرت كم طويل,T-Shirt Full Sleeves,ObjectId(5bc45d22de51373d690b8226),ObjectId(5cc029febc479a701d6c7544)
ObjectId(5d470e8bc0fadd53db2faffe),4,تي شيرت كم طويل,T-Shirt Full Sleeves,ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02a1fbc479a701d6c7545)
ObjectId(5d470e9fc0fadd53db2fb0dd),5,تي شيرت كم طويل,T-Shirt Full Sleeves,ObjectId(5bc45e35de51373d690b8228),ObjectId(5cc02a1fbc479a701d6c7545)
ObjectId(5d470eb3c0fadd53db2fb155),2,تي شيرت كم طويل,T-Shirt Full Sleeves,ObjectId(5bc45d22de51373d690b8226),ObjectId(5cc02a1fbc479a701d6c7545)
ObjectId(5d72471a3b32c90885ab003f),1,1,1,ObjectId(5cd31cb0995ec374a542b080),ObjectId(5cc029febc479a701d6c7544)
ObjectId(5d7247293b32c90885ab0040),2,2,2,ObjectId(5cd31cb0995ec374a542b080),ObjectId(5cc029febc479a701d6c7544)
ObjectId(5d72473a3b32c90885ab0041),2,2,2,ObjectId(5cd31cb0995ec374a542b080),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5d74d0313b32c90885ab01b6),2.15,تي شيرت كم طويل,T-Shirt Full Sleeves,ObjectId(5bc45d22de51373d690b8226),ObjectId(5cc02b60bc479a701d6c754c)
ObjectId(5d74d24c3b32c90885ab01b7),3,شال,Scarf,ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02b60bc479a701d6c754c)
ObjectId(5d74d3613b32c90885ab01b8),5,جاكيت رياضي,Jacket Sports,ObjectId(5bc45d22de51373d690b8226),ObjectId(5d2ebd0b995ec374a54314e9)
ObjectId(5d74d3b63b32c90885ab01b9),8,جاكيت رياضي,Jacket Sports,ObjectId(5e386580356b5248ec89b129),ObjectId(5d2ebd0b995ec374a54314e9)
ObjectId(5d74d42c3b32c90885ab01ba),3.5,غترة صوف,Wool Ghutra,ObjectId(5bc45d22de51373d690b8226),ObjectId(5cc02b60bc479a701d6c754c)
ObjectId(5d74d7a03b32c90885ab01bb),5,كوت,Coat,ObjectId(5bc45d22de51373d690b8226),ObjectId(5cc02b60bc479a701d6c754c)
ObjectId(5d74dfb13b32c90885ab01bc),3,معطف مختبر,Lab coat,ObjectId(5bc45d22de51373d690b8226),ObjectId(5cc02a1fbc479a701d6c7545)
ObjectId(5d74dfc53b32c90885ab01bd),3,معطف مختبر,Lab coat,ObjectId(5bc45d22de51373d690b8226),ObjectId(5cc029febc479a701d6c7544)
ObjectId(5d74dfdd3b32c90885ab01be),8,معطف مختبر,Lab coat,ObjectId(5bc45e35de51373d690b8228),ObjectId(5cc029febc479a701d6c7544)
ObjectId(5d74dfeb3b32c90885ab01bf),26,بالطو نسائي,Lab coat,ObjectId(5bc45e35de51373d690b8228),ObjectId(5cc02a1fbc479a701d6c7545)
ObjectId(5d74dfff3b32c90885ab01c0),5.3,بالطو,Lab coat,ObjectId(5e386580356b5248ec89b129),ObjectId(5cc029febc479a701d6c7544)
ObjectId(5d74e00b3b32c90885ab01c1),26,بالطو نسائي,Lab coat,ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02a1fbc479a701d6c7545)
ObjectId(5d7565053b32c90885ab01ca),10,كنزه صوف كم طويل,Sweater (Full Sleeve),ObjectId(5bc45e35de51373d690b8228),ObjectId(5cc02b60bc479a701d6c754c)
ObjectId(5d7568133b32c90885ab01cb),12,لحاف,Blanket (Sheet Type),ObjectId(5bc45e35de51373d690b8228),ObjectId(5cc02ad2bc479a701d6c7548)
ObjectId(5d763ba43b32c90885ab01d5),4,تي شيرت كم طويل,T-Shirt Full Sleeves,ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02b60bc479a701d6c754c)
ObjectId(5d763c3a3b32c90885ab01d6),5,تي شيرت كم طويل,T-Shirt Full Sleeves,ObjectId(5bc45e35de51373d690b8228),ObjectId(5cc02b60bc479a701d6c754c)
ObjectId(5d763e753b32c90885ab01d7),6,ثوب ملون,Thobe Colour,ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02b60bc479a701d6c754c)
ObjectId(5d7e47623b32c90885abbcb8),5,ثوب نوم ملون,THOBE SLEEPING (COLOUR),ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02a3dbc479a701d6c7546)
ObjectId(5d7e47b23b32c90885abbcb9),7,ثوب نوم ملون,THOBE SLEEPING (COLOUR),ObjectId(5bc45e35de51373d690b8228),ObjectId(5cc02a3dbc479a701d6c7546)
ObjectId(5d7e47cd3b32c90885abbcba),3,ثوب نوم ملون,THOBE SLEEPING (COLOUR),ObjectId(5bc45d22de51373d690b8226),ObjectId(5cc02a3dbc479a701d6c7546)
ObjectId(5d7e49273b32c90885abbcbb),3.5,سروال طويل,Upant,ObjectId(5bc45e35de51373d690b8228),ObjectId(5cc02a3dbc479a701d6c7546)
ObjectId(5d7e49613b32c90885abbcbc),3.5,سروال قصير,Upants,ObjectId(5bc45e35de51373d690b8228),ObjectId(5cc02a3dbc479a701d6c7546)
ObjectId(5d80c7693b32c90885abbcbf),2,كرافيتة,Nick tie,ObjectId(5bc45d22de51373d690b8226),ObjectId(5cc029febc479a701d6c7544)
ObjectId(5d80c94d3b32c90885abbcc0),26,بشت,Besht,ObjectId(5bc45e35de51373d690b8228),ObjectId(5cc02b60bc479a701d6c754c)
ObjectId(5d80ca843b32c90885abbcc1),21,بدلة ثلاث قطع,Suit 3pcs,ObjectId(5bc45e35de51373d690b8228),ObjectId(5cc029febc479a701d6c7544)
ObjectId(5d80cad83b32c90885abbcc2),8.5,بدلة ثلاث قطع,Suit 3pcs,ObjectId(5bc45d22de51373d690b8226),ObjectId(5cc029febc479a701d6c7544)
ObjectId(5d80ccec3b32c90885abbcc3),50,فروة جلد,Farwah (Skin),ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02b60bc479a701d6c754c)
ObjectId(5d80df1d3b32c90885abbcc4),4.5,بنطلون نسائي,Lady Trouser,ObjectId(5bc45d22de51373d690b8226),ObjectId(5cc02a1fbc479a701d6c7545)
ObjectId(5d80df5c3b32c90885abbcc5),5.5,بنطلون نسائي,Lady Trouser,ObjectId(5bc45e35de51373d690b8228),ObjectId(5cc02a1fbc479a701d6c7545)
ObjectId(5d80df6b3b32c90885abbcc6),5.5,بنطلون نسائي,Lady Trouser,ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02a1fbc479a701d6c7545)
ObjectId(5d80e17c3b32c90885abbcc7),15.5,جاكيت نسائي,Lady Jacket,ObjectId(5bc45e35de51373d690b8228),ObjectId(5cc02a1fbc479a701d6c7545)
ObjectId(5d80e3913b32c90885abbcc8),8.5,ملابس داخلية قطعتين,Women's underwear 2pcs,ObjectId(5bc45e35de51373d690b8228),ObjectId(5cc02a1fbc479a701d6c7545)
ObjectId(5d80e3a63b32c90885abbcc9),8.5,ملابس داخلية قطعتين,Women's underwear 2pcs,ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02a1fbc479a701d6c7545)
ObjectId(5d80e5003b32c90885abbcca),30,مفرش سريركبير,Bedspread (Large),ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02af1bc479a701d6c7549)
ObjectId(5d80e61f3b32c90885abbccb),15.5,بطانية صغير,Blanket small,ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02ad2bc479a701d6c7548)
ObjectId(5d80e6443b32c90885abbccc),20,بطانية كبير,Blanket large,ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02ad2bc479a701d6c7548)
ObjectId(5d80e7743b32c90885abbccd),3.5,وجة مخدة صغيرة,Pillow case small,ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02af1bc479a701d6c7549)
ObjectId(5d80e7f33b32c90885abbcce),2,وجة مخدة صغير,Pillow case small,ObjectId(5bc45d22de51373d690b8226),ObjectId(5cc02af1bc479a701d6c7549)
ObjectId(5d80e9c93b32c90885abbccf),10,شرشف,Bed sheet ,ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02af1bc479a701d6c7549)
ObjectId(5d80ea4a3b32c90885abbcd0),10,بطانية أطفال,Blanket baby,ObjectId(5e386580356b5248ec89b129),ObjectId(5d2e0d7e995ec374a5430998)
ObjectId(5d80eb1b3b32c90885abbcd1),5.5,حمالة صدر,Ladies Bra,ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02a1fbc479a701d6c7545)
ObjectId(5de107b672895772f535cc20),1,1,1,ObjectId(5bc45d22de51373d690b8226),ObjectId(5d2e0d7e995ec374a5430998)
ObjectId(5e3865f4356b5248ec89b12b),5,سجاد,carpets,ObjectId(60f529df21be62003b1cbdb7),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5e71e9ec356b5248ec89c7d5),3,سجاد,carpet,ObjectId(60f529df21be62003b1cbdb7),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5e71ebfe356b5248ec89c932),200,مقاس4*5,size 5*4,ObjectId(60f529df21be62003b1cbdb7),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5e71edc4356b5248ec89cbe6),240,مقاس 6*4,size 6*4,ObjectId(60f529df21be62003b1cbdb7),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5e71ee68356b5248ec89cd41),160,مقاس 4*4,Size 4*4,ObjectId(60f529df21be62003b1cbdb7),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5e71ee8a356b5248ec89cd42),120,مقاس 4*3,Size 3*4,ObjectId(60f529df21be62003b1cbdb7),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5e71eea6356b5248ec89cd43),250,مقاس 5*5,Size 5*5,ObjectId(60f529df21be62003b1cbdb7),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5e71eec2356b5248ec89cd44),400,مقاس 8*6,Size 6*8,ObjectId(60f529df21be62003b1cbdb7),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5e71eee7356b5248ec89cd45),40,مقاس 2*2,Size 2*2,ObjectId(60f529df21be62003b1cbdb7),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5e71ef02356b5248ec89cd46),200,مقاس 2*10,Size 10*2,ObjectId(60f529df21be62003b1cbdb7),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5e71ef22356b5248ec89cd47),400,مقاس 8*5,Size 5*8,ObjectId(60f529df21be62003b1cbdb7),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5e71ef44356b5248ec89cd48),350,مقاس 7*5,Size 5*7,ObjectId(60f529df21be62003b1cbdb7),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5e71ef57356b5248ec89cd49),300,مقاس 6*5,Size 5*6,ObjectId(60f529df21be62003b1cbdb7),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5e71ef7e356b5248ec89cd4a),280,مقاس 7*4,Size 4*7,ObjectId(60f529df21be62003b1cbdb7),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5e71ef99356b5248ec89cd4b),180,مقاس 6*3,Size 3*6,ObjectId(60f529df21be62003b1cbdb7),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5e71efee356b5248ec89cd4c),150,مقاس 5*3,Size 3*5,ObjectId(60f529df21be62003b1cbdb7),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5e71efff356b5248ec89cd4d),90,مقاس 3*3,Size 3*3,ObjectId(60f529df21be62003b1cbdb7),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5e71f012356b5248ec89cd4e),60,مقاس 2*3,Size 3*2,ObjectId(60f529df21be62003b1cbdb7),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5e71f02b356b5248ec89cd4f),50,مقاس 5*1,Size1*5,ObjectId(60f529df21be62003b1cbdb7),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5e71f03d356b5248ec89cd50),40,مقاس 4*1,Size1*4,ObjectId(60f529df21be62003b1cbdb7),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5e71f051356b5248ec89cd51),30,مقاس 3*1,Size1*3,ObjectId(60f529df21be62003b1cbdb7),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5e71f069356b5248ec89cd52),20,مقاس 2*1,Size1*2,ObjectId(60f529df21be62003b1cbdb7),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5e71f079356b5248ec89cd53),10,مقاس 1*1,Size1*1,ObjectId(60f529df21be62003b1cbdb7),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5e71f08d356b5248ec89cd54),100,مقاس 10*1,Size1*10,ObjectId(60f529df21be62003b1cbdb7),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5e73536f356b5248ec89d321),200,مقاس 5*4,size 5*4,ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5e735391356b5248ec89d322),240,مقاس 6*4,size 6*4,ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5e7353b8356b5248ec89d323),160,مقاس 4*4,size 4*4,ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5e7353cc356b5248ec89d324),120,مقاس 4*3,size 3*4,ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5e735402356b5248ec89d325),250,مقاس 5*5,size 5*5,ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5e735420356b5248ec89d326),400,مقاس 8*6,size 6*8,ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5e735446356b5248ec89d327),40,مقاس 2*2,size 2*2,ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5e73545f356b5248ec89d328),200,مقاس 2*10,size 10*2,ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5e735487356b5248ec89d329),400,مقاس 8*5,size 5*8,ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5e7354b0356b5248ec89d32a),350,مقاس 7*5,size 5*7,ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5e7354c3356b5248ec89d32b),300,مقاس 6*5,size 5*6,ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5e7354de356b5248ec89d32c),280,مقاس 7*4,size 4*7,ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5e7354fa356b5248ec89d32d),300,مقاس 6*3,size 3*6,ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5e735534356b5248ec89d32e),150,مقاس 5*3,size 3*5,ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5e735548356b5248ec89d32f),90,مقاس 3*3,size 3*3,ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5e73555c356b5248ec89d330),60,مقاس 2*3,size 3*2,ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5e735575356b5248ec89d331),50,مقاس 5*1,size 1*5,ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5e735585356b5248ec89d332),40,مقاس 4*1,size 1*4,ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5e73559a356b5248ec89d333),30,مقاس 3*1,size 1*3,ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5e7355aa356b5248ec89d334),20,مقاس 2*1,size 1*2,ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5e7355ba356b5248ec89d335),10,مقاس 1*1,size 1*1,ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02b44bc479a701d6c754b)
ObjectId(5e735608356b5248ec89d336),100,مقاس 10*1,size 1*10,ObjectId(5e386580356b5248ec89b129),ObjectId(5cc02b44bc479a701d6c754b)
